danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,unique_track
0.543,0.775,0,-17.616,0,0.052,0.901,0.902,0.258,0.0222,106.018,audio_features,1xPec5BN0Zxv77zrWKq43S,spotify:track:1xPec5BN0Zxv77zrWKq43S,https://api.spotify.com/v1/tracks/1xPec5BN0Zxv77zrWKq43S,https://api.spotify.com/v1/audio-analysis/1xPec5BN0Zxv77zrWKq43S,95227,4,Daft Punk - The Son Of Flynn
0.692,0.582,5,-10.164,0,0.301,0.00211,0.0,0.177,0.513,127.017,audio_features,3zMvotMEQK3xvH01vA9wAP,spotify:track:3zMvotMEQK3xvH01vA9wAP,https://api.spotify.com/v1/tracks/3zMvotMEQK3xvH01vA9wAP,https://api.spotify.com/v1/audio-analysis/3zMvotMEQK3xvH01vA9wAP,600293,4,Daft Punk - Too Long
0.381,0.721,5,-9.967,0,0.0464,0.000605,0.776,0.112,0.225,125.603,audio_features,3n4ow4XGzwSIPxA3JHLF9p,spotify:track:3n4ow4XGzwSIPxA3JHLF9p,https://api.spotify.com/v1/tracks/3n4ow4XGzwSIPxA3JHLF9p,https://api.spotify.com/v1/audio-analysis/3n4ow4XGzwSIPxA3JHLF9p,421600,4,Daft Punk - Too Long / Steam Machine
0.52,0.545,11,-12.67,0,0.158,0.00494,0.285,0.464,0.233,121.78,audio_features,4IdiGMOzEYXOh2897XOV8i,spotify:track:4IdiGMOzEYXOh2897XOV8i,https://api.spotify.com/v1/tracks/4IdiGMOzEYXOh2897XOV8i,https://api.spotify.com/v1/audio-analysis/4IdiGMOzEYXOh2897XOV8i,329653,4,Daft Punk - Touch It / Technologic
0.43,0.829,1,-9.142,0,0.043,1.62e-05,0.879,0.358,0.0406,101.974,audio_features,0mHayzmzEB485RkUCETcCL,spotify:track:0mHayzmzEB485RkUCETcCL,https://api.spotify.com/v1/tracks/0mHayzmzEB485RkUCETcCL,https://api.spotify.com/v1/audio-analysis/0mHayzmzEB485RkUCETcCL,197827,4,Daft Punk - Tron Legacy (End Titles)
0.605,0.687,9,-13.928,0,0.045,0.479,0.949,0.104,0.12,106.896,audio_features,2LD2gT7gwAurzdQDQtILds,spotify:track:2LD2gT7gwAurzdQDQtILds,https://api.spotify.com/v1/tracks/2LD2gT7gwAurzdQDQtILds,https://api.spotify.com/v1/audio-analysis/2LD2gT7gwAurzdQDQtILds,345187,4,Daft Punk - Veridis Quo
0.669,0.743,7,-11.488,1,0.0494,0.288,0.805,0.309,0.28,119.881,audio_features,7cMFjxhbXBpOlais7KMF3j,spotify:track:7cMFjxhbXBpOlais7KMF3j,https://api.spotify.com/v1/tracks/7cMFjxhbXBpOlais7KMF3j,https://api.spotify.com/v1/audio-analysis/7cMFjxhbXBpOlais7KMF3j,227867,4,Daft Punk - Voyager
0.817,0.716,6,-8.898,0,0.144,0.0427,0.00263,0.358,0.692,123.474,audio_features,5W3cjX2J3tjhG8zb6u0qHn,spotify:track:5W3cjX2J3tjhG8zb6u0qHn,https://api.spotify.com/v1/tracks/5W3cjX2J3tjhG8zb6u0qHn,https://api.spotify.com/v1/audio-analysis/5W3cjX2J3tjhG8zb6u0qHn,224693,4,Daft Punk - Wdpk 837 Fm
0.793,0.578,7,-8.747,0,0.0428,0.223,0.926,0.293,0.803,125.021,audio_features,717lZxxn53x2B0eucGiD1Z,spotify:track:717lZxxn53x2B0eucGiD1Z,https://api.spotify.com/v1/tracks/717lZxxn53x2B0eucGiD1Z,https://api.spotify.com/v1/audio-analysis/717lZxxn53x2B0eucGiD1Z,166613,4,Parov Stelar - All Night
0.322,0.762,2,-4.991,1,0.032,0.00298,0.0,0.259,0.361,126.825,audio_features,4lUHcAqX6ajo2EaY3Safd4,spotify:track:4lUHcAqX6ajo2EaY3Safd4,https://api.spotify.com/v1/tracks/4lUHcAqX6ajo2EaY3Safd4,https://api.spotify.com/v1/audio-analysis/4lUHcAqX6ajo2EaY3Safd4,198840,4,Nada Surf - Always Love
0.714,0.309,7,-10.796,1,0.0291,0.0157,0.807,0.0777,0.0671,107.346,audio_features,7uv632EkfwYhXoqf8rhYrg,spotify:track:7uv632EkfwYhXoqf8rhYrg,https://api.spotify.com/v1/tracks/7uv632EkfwYhXoqf8rhYrg,https://api.spotify.com/v1/audio-analysis/7uv632EkfwYhXoqf8rhYrg,379533,4,Massive Attack - Angel
0.619,0.67,11,-10.322,0,0.0353,0.00165,0.0109,0.331,0.777,129.269,audio_features,45Ia1U4KtIjAPPU7Wv1Sea,spotify:track:45Ia1U4KtIjAPPU7Wv1Sea,https://api.spotify.com/v1/tracks/45Ia1U4KtIjAPPU7Wv1Sea,https://api.spotify.com/v1/audio-analysis/45Ia1U4KtIjAPPU7Wv1Sea,211933,4,Lenny Kravitz - Are You Gonna Go My Way
0.552,0.877,1,-5.765,1,0.0353,0.0585,0.899,0.0746,0.597,176.05,audio_features,5MhMXTuVODDF234VDvSxQx,spotify:track:5MhMXTuVODDF234VDvSxQx,https://api.spotify.com/v1/tracks/5MhMXTuVODDF234VDvSxQx,https://api.spotify.com/v1/audio-analysis/5MhMXTuVODDF234VDvSxQx,283636,4,Tycho - Awake
0.538,0.981,1,-2.688,0,0.14,0.00662,0.0,0.219,0.711,101.414,audio_features,0EYOdF5FCkgOJJla8DI2Md,spotify:track:0EYOdF5FCkgOJJla8DI2Md,https://api.spotify.com/v1/tracks/0EYOdF5FCkgOJJla8DI2Md,https://api.spotify.com/v1/audio-analysis/0EYOdF5FCkgOJJla8DI2Md,255467,4,System Of A Down - B.Y.O.B.
0.716,0.972,7,-2.302,1,0.196,0.0145,3.22e-05,0.317,0.576,110.026,audio_features,6VRhkROS2SZHGlp0pxndbJ,spotify:track:6VRhkROS2SZHGlp0pxndbJ,https://api.spotify.com/v1/tracks/6VRhkROS2SZHGlp0pxndbJ,https://api.spotify.com/v1/audio-analysis/6VRhkROS2SZHGlp0pxndbJ,215253,4,Skrillex - Bangarang (feat. Sirah)
0.423,0.845,11,-3.509,0,0.0559,0.143,5.07e-06,0.213,0.317,116.602,audio_features,3zwmW1gM4E8FlHXV5nE16u,spotify:track:3zwmW1gM4E8FlHXV5nE16u,https://api.spotify.com/v1/tracks/3zwmW1gM4E8FlHXV5nE16u,https://api.spotify.com/v1/audio-analysis/3zwmW1gM4E8FlHXV5nE16u,278973,4,Audioslave - Be Yourself
0.672,0.633,3,-11.092,0,0.0442,0.000492,0.324,0.176,0.855,138.936,audio_features,3cwKDa2NMgkvVADLx7Ww3Q,spotify:track:3cwKDa2NMgkvVADLx7Ww3Q,https://api.spotify.com/v1/tracks/3cwKDa2NMgkvVADLx7Ww3Q,https://api.spotify.com/v1/audio-analysis/3cwKDa2NMgkvVADLx7Ww3Q,260987,4,Michael Jackson - Beat It - Single Version
0.481,0.945,3,-6.668,0,0.11,0.000254,0.071,0.33,0.68,120.164,audio_features,3lQO10djAi0Ym506za76Wt,spotify:track:3lQO10djAi0Ym506za76Wt,https://api.spotify.com/v1/tracks/3lQO10djAi0Ym506za76Wt,https://api.spotify.com/v1/audio-analysis/3lQO10djAi0Ym506za76Wt,168467,4,Guano Apes - Big In Japan
0.866,0.386,6,-8.925,0,0.0752,0.00331,0.108,0.0504,0.964,115.917,audio_features,2qktKeRGxbpkydl5QMY6IQ,spotify:track:2qktKeRGxbpkydl5QMY6IQ,https://api.spotify.com/v1/tracks/2qktKeRGxbpkydl5QMY6IQ,https://api.spotify.com/v1/audio-analysis/2qktKeRGxbpkydl5QMY6IQ,286585,4,Michael Jackson - Billie Jean - Single Version
0.579,0.849,4,-5.218,0,0.0303,0.108,0.0,0.0909,0.581,100.021,audio_features,6n8TMVyFKoUmDc4apxceRD,spotify:track:6n8TMVyFKoUmDc4apxceRD,https://api.spotify.com/v1/tracks/6n8TMVyFKoUmDc4apxceRD,https://api.spotify.com/v1/audio-analysis/6n8TMVyFKoUmDc4apxceRD,196907,4,Linkin Park - Breaking The Habit
0.451,0.97,0,-4.938,1,0.107,0.0264,0.00355,0.102,0.198,122.444,audio_features,1f2V8U1BiWaC9aJWmpOARe,spotify:track:1f2V8U1BiWaC9aJWmpOARe,https://api.spotify.com/v1/tracks/1f2V8U1BiWaC9aJWmpOARe,https://api.spotify.com/v1/audio-analysis/1f2V8U1BiWaC9aJWmpOARe,216933,4,Red Hot Chili Peppers - By The Way
0.618,0.938,9,-3.442,1,0.0456,0.0179,0.0,0.167,0.875,91.455,audio_features,3ZOEytgrvLwQaqXreDs2Jx,spotify:track:3ZOEytgrvLwQaqXreDs2Jx,https://api.spotify.com/v1/tracks/3ZOEytgrvLwQaqXreDs2Jx,https://api.spotify.com/v1/audio-analysis/3ZOEytgrvLwQaqXreDs2Jx,269000,4,Red Hot Chili Peppers - Can't Stop
0.766,0.519,9,-7.355,0,0.0366,0.098,0.0,0.0855,0.612,129.972,audio_features,5cbpoIu3YjoOwbBDGUEp3P,spotify:track:5cbpoIu3YjoOwbBDGUEp3P,https://api.spotify.com/v1/tracks/5cbpoIu3YjoOwbBDGUEp3P,https://api.spotify.com/v1/audio-analysis/5cbpoIu3YjoOwbBDGUEp3P,267720,4,Twenty One Pilots - Car Radio
0.552,0.695,11,-5.81,0,0.0334,0.0186,0.011,0.116,0.299,126.0,audio_features,325ZSqJnyHg6SNUQQZamVb,spotify:track:325ZSqJnyHg6SNUQQZamVb,https://api.spotify.com/v1/tracks/325ZSqJnyHg6SNUQQZamVb,https://api.spotify.com/v1/audio-analysis/325ZSqJnyHg6SNUQQZamVb,228400,3,Crystal Castles - Celestica
0.721,0.801,11,-2.685,0,0.103,7.61e-05,0.0355,0.0595,0.88,125.951,audio_features,7jYlV8ZTfXHdUOhaEZnPIM,spotify:track:7jYlV8ZTfXHdUOhaEZnPIM,https://api.spotify.com/v1/tracks/7jYlV8ZTfXHdUOhaEZnPIM,https://api.spotify.com/v1/audio-analysis/7jYlV8ZTfXHdUOhaEZnPIM,280107,4,Justice - D.A.N.C.E - MSTRKRFT Remix
0.499,0.705,9,-5.596,0,0.0669,0.00399,9.11e-06,0.104,0.36,123.909,audio_features,308kjPoIVBzDNExO54sqAi,spotify:track:308kjPoIVBzDNExO54sqAi,https://api.spotify.com/v1/tracks/308kjPoIVBzDNExO54sqAi,https://api.spotify.com/v1/audio-analysis/308kjPoIVBzDNExO54sqAi,277160,4,Red Hot Chili Peppers - Don't Forget Me
0.571,0.8,7,-4.131,1,0.0292,0.0101,7.29e-05,0.111,0.335,104.377,audio_features,1iFIZUVDBCCkWe705FLXto,spotify:track:1iFIZUVDBCCkWe705FLXto,https://api.spotify.com/v1/tracks/1iFIZUVDBCCkWe705FLXto,https://api.spotify.com/v1/audio-analysis/1iFIZUVDBCCkWe705FLXto,311867,4,Red Hot Chili Peppers - Dosed
0.72,0.595,2,-6.109,0,0.0976,0.0672,4.73e-05,0.0775,0.486,111.0,audio_features,1x5MjCffpcdHLf65eR9r3T,spotify:track:1x5MjCffpcdHLf65eR9r3T,https://api.spotify.com/v1/tracks/1x5MjCffpcdHLf65eR9r3T,https://api.spotify.com/v1/audio-analysis/1x5MjCffpcdHLf65eR9r3T,207187,4,C2C - Down The Road
0.645,0.792,4,-7.34,0,0.036,0.0562,0.0121,0.119,0.666,90.565,audio_features,7nnWIPM5hwE3DaUBkvOIpy,spotify:track:7nnWIPM5hwE3DaUBkvOIpy,https://api.spotify.com/v1/tracks/7nnWIPM5hwE3DaUBkvOIpy,https://api.spotify.com/v1/audio-analysis/7nnWIPM5hwE3DaUBkvOIpy,232453,4,Incubus - Drive
0.545,0.861,3,-4.819,0,0.034,0.0624,0.0,0.131,0.279,105.017,audio_features,388kF2viiv8i9aEWIThyGT,spotify:track:388kF2viiv8i9aEWIThyGT,https://api.spotify.com/v1/tracks/388kF2viiv8i9aEWIThyGT,https://api.spotify.com/v1/audio-analysis/388kF2viiv8i9aEWIThyGT,204173,4,Linkin Park - Easier To Run
0.763,0.803,1,-3.713,1,0.0351,0.0709,0.285,0.348,0.561,103.04,audio_features,3FtYbEfBqAlGO46NUDQSAt,spotify:track:3FtYbEfBqAlGO46NUDQSAt,https://api.spotify.com/v1/tracks/3FtYbEfBqAlGO46NUDQSAt,https://api.spotify.com/v1/audio-analysis/3FtYbEfBqAlGO46NUDQSAt,229640,3,MGMT - Electric Feel
0.429,0.948,5,-3.657,0,0.227,0.00711,0.0148,0.0812,0.55,115.785,audio_features,5i7fZq3chLyCHo3VeB6goD,spotify:track:5i7fZq3chLyCHo3VeB6goD,https://api.spotify.com/v1/tracks/5i7fZq3chLyCHo3VeB6goD,https://api.spotify.com/v1/audio-analysis/5i7fZq3chLyCHo3VeB6goD,261517,3,Skrillex - First Of The Year (Equinox)
0.598,0.67,1,-9.205,0,0.095,0.383,0.805,0.0781,0.189,104.964,audio_features,5VWVVSABdgccboSdrKGiZH,spotify:track:5VWVVSABdgccboSdrKGiZH,https://api.spotify.com/v1/tracks/5VWVVSABdgccboSdrKGiZH,https://api.spotify.com/v1/audio-analysis/5VWVVSABdgccboSdrKGiZH,382813,4,The Glitch Mob - Fortune Days
0.353,0.898,2,-5.877,1,0.052,2.23e-05,0.105,0.39,0.525,103.293,audio_features,6W21LNLz9Sw7sUSNWMSHRu,spotify:track:6W21LNLz9Sw7sUSNWMSHRu,https://api.spotify.com/v1/tracks/6W21LNLz9Sw7sUSNWMSHRu,https://api.spotify.com/v1/audio-analysis/6W21LNLz9Sw7sUSNWMSHRu,255733,4,Korn - Freak on a Leash
0.503,0.678,7,-5.552,1,0.103,0.000893,0.0134,0.348,0.501,112.277,audio_features,48lQegoLqGAzaRLnMwK0mO,spotify:track:48lQegoLqGAzaRLnMwK0mO,https://api.spotify.com/v1/tracks/48lQegoLqGAzaRLnMwK0mO,https://api.spotify.com/v1/audio-analysis/48lQegoLqGAzaRLnMwK0mO,366333,4,Rage Against The Machine - Freedom
0.693,0.789,9,-5.13,1,0.384,0.0168,0.366,0.0985,0.283,117.055,audio_features,4wSmqFg31t6LsQWtzYAJob,spotify:track:4wSmqFg31t6LsQWtzYAJob,https://api.spotify.com/v1/tracks/4wSmqFg31t6LsQWtzYAJob,https://api.spotify.com/v1/audio-analysis/4wSmqFg31t6LsQWtzYAJob,234960,4,Justice - Genesis
0.75,0.779,7,-6.817,1,0.0497,0.0023,0.402,0.476,0.702,123.353,audio_features,7iQ1TjOoYi33BupikScqAa,spotify:track:7iQ1TjOoYi33BupikScqAa,https://api.spotify.com/v1/tracks/7iQ1TjOoYi33BupikScqAa,https://api.spotify.com/v1/audio-analysis/7iQ1TjOoYi33BupikScqAa,205667,4,Mr. Scruff - Get A Move On!
0.242,0.992,4,-3.9,0,0.0988,0.0148,0.113,0.833,0.374,159.37,audio_features,45DElIx0dXqUH4A88yQFdE,spotify:track:45DElIx0dXqUH4A88yQFdE,https://api.spotify.com/v1/tracks/45DElIx0dXqUH4A88yQFdE,https://api.spotify.com/v1/audio-analysis/45DElIx0dXqUH4A88yQFdE,187120,4,Queens Of The Stone Age - Go With The Flow
0.463,0.836,2,-2.776,0,0.0381,0.000418,7.38e-06,0.25,0.713,141.955,audio_features,6BqWhxll86CGGE6WxgdRqG,spotify:track:6BqWhxll86CGGE6WxgdRqG,https://api.spotify.com/v1/tracks/6BqWhxll86CGGE6WxgdRqG,https://api.spotify.com/v1/audio-analysis/6BqWhxll86CGGE6WxgdRqG,165120,4,Klaxons - Golden Skans
0.541,0.802,6,-12.408,1,0.118,0.00876,0.000236,0.431,0.381,103.704,audio_features,1uWXRX62AWuII2FmsaPf2d,spotify:track:1uWXRX62AWuII2FmsaPf2d,https://api.spotify.com/v1/tracks/1uWXRX62AWuII2FmsaPf2d,https://api.spotify.com/v1/audio-analysis/1uWXRX62AWuII2FmsaPf2d,200973,4,Rage Against The Machine - Guerilla Radio
0.256,0.641,1,-10.283,1,0.0552,0.199,0.0329,0.0853,0.382,203.006,audio_features,11LmqTE2naFULdEP94AUBa,spotify:track:11LmqTE2naFULdEP94AUBa,https://api.spotify.com/v1/tracks/11LmqTE2naFULdEP94AUBa,https://api.spotify.com/v1/audio-analysis/11LmqTE2naFULdEP94AUBa,281160,4,Nirvana - Heart-Shaped Box
0.357,0.982,3,-3.41,0,0.107,0.000105,3.64e-06,0.0222,0.368,167.889,audio_features,2qABxQZhfAthNxszLiSsUw,spotify:track:2qABxQZhfAthNxszLiSsUw,https://api.spotify.com/v1/tracks/2qABxQZhfAthNxszLiSsUw,https://api.spotify.com/v1/audio-analysis/2qABxQZhfAthNxszLiSsUw,247613,4,Rev Theory - Hell Yeah
0.745,0.639,6,-4.312,0,0.0327,0.193,0.0194,0.142,0.713,111.957,audio_features,33wtOrINFmeERJsRPfoSVw,spotify:track:33wtOrINFmeERJsRPfoSVw,https://api.spotify.com/v1/tracks/33wtOrINFmeERJsRPfoSVw,https://api.spotify.com/v1/audio-analysis/33wtOrINFmeERJsRPfoSVw,192800,4,Pony Pony Run Run - Hey You
0.59,0.939,6,-3.222,0,0.233,0.00162,0.00399,0.0408,0.296,140.118,audio_features,4SMciQoW2tOVieBAg6U2Qj,spotify:track:4SMciQoW2tOVieBAg6U2Qj,https://api.spotify.com/v1/tracks/4SMciQoW2tOVieBAg6U2Qj,https://api.spotify.com/v1/audio-analysis/4SMciQoW2tOVieBAg6U2Qj,288000,4,Pretty Lights - I Know the Truth
0.768,0.852,4,-6.215,1,0.038,0.214,7.36e-05,0.0723,0.867,128.373,audio_features,07q0QVgO56EorrSGHC48y3,spotify:track:07q0QVgO56EorrSGHC48y3,https://api.spotify.com/v1/tracks/07q0QVgO56EorrSGHC48y3,https://api.spotify.com/v1/audio-analysis/07q0QVgO56EorrSGHC48y3,271240,4,KISS - I Was Made For Lovin' You
0.556,0.864,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.143,audio_features,60a0Rd6pjrkxjPbaKzXjfq,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,https://api.spotify.com/v1/tracks/60a0Rd6pjrkxjPbaKzXjfq,https://api.spotify.com/v1/audio-analysis/60a0Rd6pjrkxjPbaKzXjfq,216880,4,Linkin Park - In The End
0.606,0.9,6,-5.168,1,0.0547,0.000508,0.901,0.112,0.115,140.035,audio_features,1j6lrR4BzRGKwvAPfrIcbf,spotify:track:1j6lrR4BzRGKwvAPfrIcbf,https://api.spotify.com/v1/tracks/1j6lrR4BzRGKwvAPfrIcbf,https://api.spotify.com/v1/audio-analysis/1j6lrR4BzRGKwvAPfrIcbf,295027,4,The Prodigy - Invaders Must Die
0.612,0.889,8,-3.28,1,0.0545,0.00012,0.0275,0.185,0.0452,122.991,audio_features,7LG6dQGMIDFKV1SazzWGjK,spotify:track:7LG6dQGMIDFKV1SazzWGjK,https://api.spotify.com/v1/tracks/7LG6dQGMIDFKV1SazzWGjK,https://api.spotify.com/v1/audio-analysis/7LG6dQGMIDFKV1SazzWGjK,295947,4,Justice - Let There Be Light
0.535,0.951,3,-3.324,0,0.18,0.00777,0.0,0.0669,0.723,160.102,audio_features,3BmjRmFTESgWZLPSVGp8aG,spotify:track:3BmjRmFTESgWZLPSVGp8aG,https://api.spotify.com/v1/tracks/3BmjRmFTESgWZLPSVGp8aG,https://api.spotify.com/v1/audio-analysis/3BmjRmFTESgWZLPSVGp8aG,175373,4,Linkin Park - Lying From You
0.745,0.696,4,-9.906,1,0.0536,0.846,0.89,0.101,0.339,104.97,audio_features,7esXWPJMdlXfgho3zlwbqv,spotify:track:7esXWPJMdlXfgho3zlwbqv,https://api.spotify.com/v1/tracks/7esXWPJMdlXfgho3zlwbqv,https://api.spotify.com/v1/audio-analysis/7esXWPJMdlXfgho3zlwbqv,366867,4,Crystal Castles - Magic Spells
0.531,0.793,11,-6.889,0,0.0496,0.000192,0.0241,0.229,0.417,110.003,audio_features,286ek1kspX7VFaheXFSvPk,spotify:track:286ek1kspX7VFaheXFSvPk,https://api.spotify.com/v1/tracks/286ek1kspX7VFaheXFSvPk,https://api.spotify.com/v1/audio-analysis/286ek1kspX7VFaheXFSvPk,235613,4,Korn - Make Me Bad
0.541,0.815,4,-7.223,0,0.0297,0.00035,4.5e-06,0.117,0.64,141.485,audio_features,6s3kEvE18DIURckoh0mWTZ,spotify:track:6s3kEvE18DIURckoh0mWTZ,https://api.spotify.com/v1/tracks/6s3kEvE18DIURckoh0mWTZ,https://api.spotify.com/v1/audio-analysis/6s3kEvE18DIURckoh0mWTZ,219440,4,The Automatic - Monster
0.576,0.864,6,-3.981,1,0.0462,0.02,1.68e-06,0.683,0.609,97.225,audio_features,2gSVKxPDww9Eep5rdvtdem,spotify:track:2gSVKxPDww9Eep5rdvtdem,https://api.spotify.com/v1/tracks/2gSVKxPDww9Eep5rdvtdem,https://api.spotify.com/v1/audio-analysis/2gSVKxPDww9Eep5rdvtdem,272973,4,Limp Bizkit - My Way
0.519,0.892,11,-5.285,0,0.113,0.000456,0.000525,0.572,0.559,174.027,audio_features,65XY6Cx0263J5BPnY8mPyE,spotify:track:65XY6Cx0263J5BPnY8mPyE,https://api.spotify.com/v1/tracks/65XY6Cx0263J5BPnY8mPyE,https://api.spotify.com/v1/audio-analysis/65XY6Cx0263J5BPnY8mPyE,190707,4,Korn - Narcissistic Cannibal (feat. Skrillex & Kill The Noise)
0.493,0.808,5,-3.365,0,0.0362,0.000235,0.0,0.0983,0.38,117.971,audio_features,6Wx88Mv6b9ofjKMKkdwOJd,spotify:track:6Wx88Mv6b9ofjKMKkdwOJd,https://api.spotify.com/v1/tracks/6Wx88Mv6b9ofjKMKkdwOJd,https://api.spotify.com/v1/audio-analysis/6Wx88Mv6b9ofjKMKkdwOJd,268613,4,Linkin Park - New Divide
0.532,0.874,9,-5.183,0,0.0482,0.00842,0.012,0.452,0.361,91.038,audio_features,0U0ldCRmgCqhVvD6ksG63j,spotify:track:0U0ldCRmgCqhVvD6ksG63j,https://api.spotify.com/v1/tracks/0U0ldCRmgCqhVvD6ksG63j,https://api.spotify.com/v1/audio-analysis/0U0ldCRmgCqhVvD6ksG63j,258413,4,Kavinsky - Nightcall
0.507,0.588,0,-4.881,1,0.0641,0.0359,0.000129,0.373,0.637,170.889,audio_features,6NvRxjfYkkT2SpirAlmsjH,spotify:track:6NvRxjfYkkT2SpirAlmsjH,https://api.spotify.com/v1/tracks/6NvRxjfYkkT2SpirAlmsjH,https://api.spotify.com/v1/audio-analysis/6NvRxjfYkkT2SpirAlmsjH,278707,4,Queens Of The Stone Age - No One Knows
0.71,0.375,0,-8.371,0,0.0664,0.135,0.915,0.0925,0.867,169.928,audio_features,1YlFQ9M6N3UoOfRlAifqcw,spotify:track:1YlFQ9M6N3UoOfRlAifqcw,https://api.spotify.com/v1/tracks/1YlFQ9M6N3UoOfRlAifqcw,https://api.spotify.com/v1/audio-analysis/1YlFQ9M6N3UoOfRlAifqcw,184040,4,Ratatat - Nostrand
0.477,0.98,7,-4.204,0,0.0895,0.000842,0.00973,0.357,0.197,135.902,audio_features,1Xex5Fnp0MMyg7yjbfFyyK,spotify:track:1Xex5Fnp0MMyg7yjbfFyyK,https://api.spotify.com/v1/tracks/1Xex5Fnp0MMyg7yjbfFyyK,https://api.spotify.com/v1/audio-analysis/1Xex5Fnp0MMyg7yjbfFyyK,226987,4,Crystal Castles - Not In Love
0.496,0.863,9,-4.153,1,0.0381,0.0046,0.0,0.639,0.243,110.018,audio_features,2nLtzopw4rPReszdYBJU6h,spotify:track:2nLtzopw4rPReszdYBJU6h,https://api.spotify.com/v1/tracks/2nLtzopw4rPReszdYBJU6h,https://api.spotify.com/v1/audio-analysis/2nLtzopw4rPReszdYBJU6h,185587,4,Linkin Park - Numb
0.545,0.953,7,-5.172,1,0.0441,0.000941,0.117,0.281,0.558,140.002,audio_features,144adL7pGHEWRwute2wxzZ,spotify:track:144adL7pGHEWRwute2wxzZ,https://api.spotify.com/v1/tracks/144adL7pGHEWRwute2wxzZ,https://api.spotify.com/v1/audio-analysis/144adL7pGHEWRwute2wxzZ,216027,4,The Prodigy - Omen
0.631,0.956,4,-4.056,0,0.0815,0.00117,0.0,0.337,0.432,111.527,audio_features,5zexQeS900o7GFeYO6HvKc,spotify:track:5zexQeS900o7GFeYO6HvKc,https://api.spotify.com/v1/tracks/5zexQeS900o7GFeYO6HvKc,https://api.spotify.com/v1/audio-analysis/5zexQeS900o7GFeYO6HvKc,188640,4,Guano Apes - Open Your Eyes
0.524,0.939,9,-3.994,1,0.113,0.00022,0.0,0.623,0.661,150.184,audio_features,1Vej0qeQ3ioKwpI6FUbRv1,spotify:track:1Vej0qeQ3ioKwpI6FUbRv1,https://api.spotify.com/v1/tracks/1Vej0qeQ3ioKwpI6FUbRv1,https://api.spotify.com/v1/audio-analysis/1Vej0qeQ3ioKwpI6FUbRv1,184867,4,Linkin Park - Papercut
0.619,0.726,7,-6.422,1,0.125,0.00231,0.766,0.652,0.424,116.966,audio_features,2A3emhzbZo7eSvEUtAm3ZS,spotify:track:2A3emhzbZo7eSvEUtAm3ZS,https://api.spotify.com/v1/tracks/2A3emhzbZo7eSvEUtAm3ZS,https://api.spotify.com/v1/audio-analysis/2A3emhzbZo7eSvEUtAm3ZS,200827,4,Justice - Phantom
0.54,0.559,1,-2.864,1,0.0605,0.023,0.797,0.106,0.202,110.091,audio_features,4Ywoccr8roq5xDtHQD1mQ8,spotify:track:4Ywoccr8roq5xDtHQD1mQ8,https://api.spotify.com/v1/tracks/4Ywoccr8roq5xDtHQD1mQ8,https://api.spotify.com/v1/audio-analysis/4Ywoccr8roq5xDtHQD1mQ8,205427,4,Kavinsky - ProtoVision
0.484,0.913,6,-4.305,1,0.0425,0.000391,0.0,0.309,0.279,103.103,audio_features,1gAaRSN57UYVRI4eWRyAvP,spotify:track:1gAaRSN57UYVRI4eWRyAvP,https://api.spotify.com/v1/tracks/1gAaRSN57UYVRI4eWRyAvP,https://api.spotify.com/v1/audio-analysis/1gAaRSN57UYVRI4eWRyAvP,191440,4,Linkin Park - Pushing Me Away
0.714,0.721,9,-5.049,1,0.0783,0.273,0.245,0.174,0.415,83.021,audio_features,6TSDRzJGwbK9cajVbtqlPV,spotify:track:6TSDRzJGwbK9cajVbtqlPV,https://api.spotify.com/v1/tracks/6TSDRzJGwbK9cajVbtqlPV,https://api.spotify.com/v1/audio-analysis/6TSDRzJGwbK9cajVbtqlPV,164093,4,Wax Tailor - Que Sera
0.342,0.938,5,-6.368,1,0.0325,0.0187,0.125,0.272,0.757,145.547,audio_features,0R0m9mTXa81zp1qtcU3dSR,spotify:track:0R0m9mTXa81zp1qtcU3dSR,https://api.spotify.com/v1/tracks/0R0m9mTXa81zp1qtcU3dSR,https://api.spotify.com/v1/audio-analysis/0R0m9mTXa81zp1qtcU3dSR,277808,4,Queens Of The Stone Age - Regular John
0.572,0.862,7,-8.065,1,0.101,0.0127,0.388,0.674,0.111,124.708,audio_features,3Pb9QabepyR9e9D8NqorPH,spotify:track:3Pb9QabepyR9e9D8NqorPH,https://api.spotify.com/v1/tracks/3Pb9QabepyR9e9D8NqorPH,https://api.spotify.com/v1/audio-analysis/3Pb9QabepyR9e9D8NqorPH,387707,4,"Fatboy Slim - Right Here, Right Now"
0.482,0.617,4,-12.931,0,0.0458,0.00543,0.000146,0.284,0.718,125.697,audio_features,58XWGx7KNNkKneHdprcprX,spotify:track:58XWGx7KNNkKneHdprcprX,https://api.spotify.com/v1/tracks/58XWGx7KNNkKneHdprcprX,https://api.spotify.com/v1/audio-analysis/58XWGx7KNNkKneHdprcprX,252493,4,Scorpions - Rock You Like A Hurricane - Live At Love At First Sting Tour
